customer_id,customer_name,customer_type,segment,city,region
4638,Власов и партнеры,Юридическое лицо,B2C,Екатеринбург,Уральский
4639,ЗАО «Субботина»,Юридическое лицо,B2B,Екатеринбург,Уральский
4640,Ростислав Глебович Анисимов,Физическое лицо,B2C,Москва,Центральный
4641,«Томскнефть» ВНК,Юридическое лицо,B2C,Краснодар,Южный
4642,Александра Антоновна Елисеева,Физическое лицо,B2C,Нижний Новгород,Центральный
4643,Ипатий Гурьевич Федосеев,Физическое лицо,B2C,Владивосток,Дальневосточный
4644,Самойлова Иванна Ильинична,Физическое лицо,B2C,Москва,Центральный
4645,Тарасов и партнеры,Юридическое лицо,B2B,Калининград,Северо-Западный
4646,Василиса Валериевна Меркушева,Физическое лицо,B2B,Новосибирск,Сибирский
4647,Логинова Алевтина Ильинична,Физическое лицо,B2B,Калининград,Северо-Западный
4648,Кириллова Юлия Аркадьевна,Физическое лицо,B2C,Владивосток,Дальневосточный
4649,ИП «Афанасьев Копылов»,Юридическое лицо,B2C,Нижний Новгород,Центральный
4650,Авдеева Татьяна Семеновна,Физическое лицо,B2C,Екатеринбург,Уральский
4651,ГК Невада (Самбери),Юридическое лицо,B2C,Казань,Приволжский
4652,Пономарев Фадей Андреевич,Физическое лицо,B2C,Москва,Центральный
4653,Константин Феоктистович Буров,Физическое лицо,B2C,Екатеринбург,Уральский
4654,Совкомбанк,Юридическое лицо,B2C,Сочи,Южный
4655,Осипов Лтд,Юридическое лицо,B2B,Сочи,Южный
4656,Сорокина Антонина Владиславовна,Физическое лицо,B2C,Новосибирск,Сибирский
4657,Андроник Валерьевич Игнатьев,Физическое лицо,B2C,Сочи,Южный
4658,Лариса Матвеевна Силина,Физическое лицо,B2B,Калининград,Северо-Западный
4659,Карп Власович Сысоев,Физическое лицо,B2C,Нижний Новгород,Центральный
4660,Авдей Ануфриевич Одинцов,Физическое лицо,B2C,Сочи,Южный
4661,ЗАО «Федотова»,Юридическое лицо,B2B,Москва,Центральный
4662,Захарова Лтд,Юридическое лицо,B2C,Калининград,Северо-Западный
4663,ЗАО «Исаева-Симонова»,Юридическое лицо,B2C,Владивосток,Дальневосточный
4664,Аксенова Анастасия Аркадьевна,Физическое лицо,B2C,Нижний Новгород,Центральный
4665,Ковалева Клавдия Евгеньевна,Физическое лицо,B2C,Краснодар,Южный
4666,Михайлов Аким Александрович,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4667,Кабанов Сила Валерьянович,Физическое лицо,B2C,Екатеринбург,Уральский
4668,Быков Борислав Игнатьевич,Физическое лицо,B2C,Москва,Центральный
4669,ИП «Исакова-Иванов»,Юридическое лицо,B2C,Санкт-Петербург,Северо-Западный
4670,ОАО «Ковалева Григорьева»,Юридическое лицо,B2C,Казань,Приволжский
4671,тов. Зайцева Надежда Архиповна,Физическое лицо,B2B,Нижний Новгород,Центральный
4672,Стрелкова Мария Максимовна,Физическое лицо,VIP,Казань,Приволжский
4673,Григорьев Наум Яковлевич,Физическое лицо,B2B,Новосибирск,Сибирский
4674,Акулина Ниловна Федорова,Физическое лицо,B2C,Новосибирск,Сибирский
4675,Пестов Юлиан Фомич,Физическое лицо,B2C,Владивосток,Дальневосточный
4676,Пестов Ульян Матвеевич,Физическое лицо,B2B,Санкт-Петербург,Северо-Западный
4677,РАО «Герасимова Яковлева»,Юридическое лицо,B2B,Владивосток,Дальневосточный
4678,Архипова Юлия Геннадиевна,Физическое лицо,B2C,Казань,Приволжский
4679,тов. Коновалова Пелагея Макаровна,Физическое лицо,B2C,Москва,Центральный
4680,Ситникова Виктория Кузьминична,Физическое лицо,B2C,Краснодар,Южный
4681,Регина Артемовна Большакова,Физическое лицо,VIP,Казань,Приволжский
4682,Глафира Алексеевна Агафонова,Физическое лицо,B2C,Москва,Центральный
4683,Соболева Инк,Юридическое лицо,B2B,Санкт-Петербург,Северо-Западный
4684,София Макаровна Зиновьева,Физическое лицо,B2C,Нижний Новгород,Центральный
4685,Агата Семеновна Воронова,Физическое лицо,B2C,Сочи,Южный
4686,Регина Рубеновна Ершова,Физическое лицо,B2C,Нижний Новгород,Центральный
4687,Панфил Марсович Иванов,Физическое лицо,B2C,Краснодар,Южный
4688,Fonbet,Юридическое лицо,B2B,Казань,Приволжский
4689,Мефодий Филиппович Гущин,Физическое лицо,B2C,Новосибирск,Сибирский
4690,Нестеров Викторин Игнатьевич,Физическое лицо,B2B,Москва,Центральный
4691,"ОАО «Суворова, Титова и Кононов»",Юридическое лицо,B2C,Сочи,Южный
4692,Ольга Феликсовна Лазарева,Физическое лицо,B2B,Сочи,Южный
4693,Стрелкова Наталья Максимовна,Физическое лицо,B2B,Санкт-Петербург,Северо-Западный
4694,Меркушева Инкорпорэйтед,Юридическое лицо,B2C,Владивосток,Дальневосточный
4695,Шарапова Наталья Олеговна,Физическое лицо,B2C,Москва,Центральный
4696,Ростислав Димитриевич Трофимов,Физическое лицо,B2C,Сочи,Южный
4697,Светлана Матвеевна Степанова,Физическое лицо,B2B,Нижний Новгород,Центральный
4698,тов. Рябова Тамара Кузьминична,Физическое лицо,B2B,Казань,Приволжский
4699,Силантий Артёмович Бобылев,Физическое лицо,VIP,Казань,Приволжский
4700,Моисеева Лариса Филипповна,Физическое лицо,B2C,Краснодар,Южный
4701,Октябрина Ниловна Ефимова,Физическое лицо,B2B,Екатеринбург,Уральский
4702,Анжела Аркадьевна Логинова,Физическое лицо,B2C,Нижний Новгород,Центральный
4703,Ярослав Денисович Григорьев,Физическое лицо,VIP,Санкт-Петербург,Северо-Западный
4704,Первый канал,Юридическое лицо,B2C,Краснодар,Южный
4705,ЗАО «Лаврентьев Козлова»,Юридическое лицо,B2C,Нижний Новгород,Центральный
4706,Ермакова Пелагея Владиславовна,Физическое лицо,B2C,Новосибирск,Сибирский
4707,Кулагина Милица Макаровна,Физическое лицо,B2C,Новосибирск,Сибирский
4708,Прасковья Олеговна Фокина,Физическое лицо,B2C,Москва,Центральный
4709,Софон Ильясович Марков,Физическое лицо,B2C,Краснодар,Южный
4710,Велимир Эдгарович Шубин,Физическое лицо,B2B,Москва,Центральный
4711,Орлов Панкратий Гурьевич,Физическое лицо,B2C,Нижний Новгород,Центральный
4712,Виктория Юльевна Константинова,Физическое лицо,B2C,Нижний Новгород,Центральный
4713,ООО «Баранова»,Юридическое лицо,B2C,Казань,Приволжский
4714,Федосеев Стоян Всеволодович,Физическое лицо,B2C,Краснодар,Южный
4715,Владимирова Нина Богдановна,Физическое лицо,B2C,Москва,Центральный
4716,Олимпиада Альбертовна Дементьева,Физическое лицо,B2B,Сочи,Южный
4717,Давыдов Леонтий Васильевич,Физическое лицо,VIP,Нижний Новгород,Центральный
4718,Архипова Синклитикия Рудольфовна,Физическое лицо,B2C,Нижний Новгород,Центральный
4719,Сибур Холдинг,Юридическое лицо,B2C,Екатеринбург,Уральский
4720,Фадеев Тимофей Васильевич,Физическое лицо,B2C,Новосибирск,Сибирский
4721,Иванна Оскаровна Карпова,Физическое лицо,B2C,Екатеринбург,Уральский
4722,ЗАО «Фомичев»,Юридическое лицо,B2C,Сочи,Южный
4723,Ладислав Харлампьевич Некрасов,Физическое лицо,B2C,Краснодар,Южный
4724,Князев Владлен Ильясович,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4725,Яковлева Олимпиада Олеговна,Физическое лицо,B2C,Краснодар,Южный
4726,Калинин Ермолай Венедиктович,Физическое лицо,VIP,Новосибирск,Сибирский
4727,тов. Тихонов Бажен Ефимьевич,Физическое лицо,B2B,Сочи,Южный
4728,Тарас Юлианович Меркушев,Физическое лицо,B2B,Краснодар,Южный
4729,Максимова Октябрина Яковлевна,Физическое лицо,B2C,Сочи,Южный
4730,Максимов Доброслав Якубович,Физическое лицо,B2C,Екатеринбург,Уральский
4731,Логинова Наина Ефимовна,Физическое лицо,B2B,Новосибирск,Сибирский
4732,Захаров Панфил Федотович,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4733,Павлова Алевтина Петровна,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4734,"Аптечная сеть 36,6",Юридическое лицо,B2C,Санкт-Петербург,Северо-Западный
4735,Ситникова Акулина Юрьевна,Физическое лицо,B2C,Сочи,Южный
4736,Ксения Макаровна Силина,Физическое лицо,B2B,Казань,Приволжский
4737,Лыткин Вацлав Валерианович,Физическое лицо,B2C,Нижний Новгород,Центральный
4738,Кира Кузьминична Попова,Физическое лицо,B2C,Екатеринбург,Уральский
4739,Гущин Групп,Юридическое лицо,B2C,Новосибирск,Сибирский
4740,Андреева Тамара Ефимовна,Физическое лицо,B2B,Екатеринбург,Уральский
4741,Молчанов Варфоломей Ерофеевич,Физическое лицо,VIP,Новосибирск,Сибирский
4742,Стрелкова Олимпиада Ефимовна,Физическое лицо,B2C,Владивосток,Дальневосточный
4743,Сысоев Лазарь Борисович,Физическое лицо,B2B,Москва,Центральный
4744,Сигизмунд Ефремович Костин,Физическое лицо,B2C,Екатеринбург,Уральский
4745,Орлов Ладислав Фёдорович,Физическое лицо,B2B,Сочи,Южный
4746,Юдин Гремислав Яковлевич,Физическое лицо,B2C,Москва,Центральный
4747,Котов Леонид Теймуразович,Физическое лицо,B2B,Санкт-Петербург,Северо-Западный
4748,Шубина Елизавета Аркадьевна,Физическое лицо,B2C,Екатеринбург,Уральский
4749,Мясников Изяслав Трифонович,Физическое лицо,B2C,Калининград,Северо-Западный
4750,"ООО «Сысоев, Ширяева и Одинцов»",Юридическое лицо,VIP,Калининград,Северо-Западный
4751,Якушев Ростислав Вячеславович,Физическое лицо,B2C,Сочи,Южный
4752,Мясников Виталий Жанович,Физическое лицо,B2C,Владивосток,Дальневосточный
4753,Воронцов Панфил Антипович,Физическое лицо,VIP,Нижний Новгород,Центральный
4754,Рябова Майя Кузьминична,Физическое лицо,VIP,Санкт-Петербург,Северо-Западный
4755,Ситникова Татьяна Павловна,Физическое лицо,B2C,Калининград,Северо-Западный
4756,Наина Алексеевна Ефимова,Физическое лицо,B2C,Нижний Новгород,Центральный
4757,Елисеев Ратибор Демидович,Физическое лицо,B2B,Москва,Центральный
4758,Вишнякова Екатерина Федоровна,Физическое лицо,VIP,Санкт-Петербург,Северо-Западный
4759,Евдокимов Орест Георгиевич,Физическое лицо,B2C,Екатеринбург,Уральский
4760,Герасимова Алла Оскаровна,Физическое лицо,B2C,Нижний Новгород,Центральный
4761,НПО «Рябов-Степанов»,Юридическое лицо,B2C,Нижний Новгород,Центральный
4762,АО «Гусев-Горшков»,Юридическое лицо,B2C,Нижний Новгород,Центральный
4763,Ширяев Фирс Валерьевич,Физическое лицо,VIP,Казань,Приволжский
4764,Дементий Филатович Лихачев,Физическое лицо,B2B,Новосибирск,Сибирский
4765,Сократ Гордеевич Блинов,Физическое лицо,B2C,Екатеринбург,Уральский
4766,Владислав Ефимович Федосеев,Физическое лицо,B2B,Новосибирск,Сибирский
4767,Мельников Пантелеймон Егорович,Физическое лицо,B2B,Краснодар,Южный
4768,Козлова Феврония Кирилловна,Физическое лицо,B2C,Краснодар,Южный
4769,Русакова Синклитикия Святославовна,Физическое лицо,B2C,Новосибирск,Сибирский
4770,Лора Рубеновна Стрелкова,Физическое лицо,B2C,Екатеринбург,Уральский
4771,Евграф Игоревич Орлов,Физическое лицо,B2B,Казань,Приволжский
4772,Доброслав Андреевич Костин,Физическое лицо,B2C,Казань,Приволжский
4773,Ия Андреевна Мухина,Физическое лицо,B2C,Нижний Новгород,Центральный
4774,Синклитикия Михайловна Захарова,Физическое лицо,B2C,Краснодар,Южный
4775,Компания Металл Профиль,Юридическое лицо,B2C,Москва,Центральный
4776,Носова Надежда Богдановна,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4777,Самсонов Валерьян Даниилович,Физическое лицо,VIP,Нижний Новгород,Центральный
4778,Полякова Евгения Робертовна,Физическое лицо,B2C,Екатеринбург,Уральский
4779,Фокин Станимир Гаврилович,Физическое лицо,B2C,Калининград,Северо-Западный
4780,Давыд Давидович Гаврилов,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4781,НПО «Назаров Александров»,Юридическое лицо,B2C,Владивосток,Дальневосточный
4782,"ООО «Афанасьева, Ковалева и Осипова»",Юридическое лицо,B2C,Екатеринбург,Уральский
4783,Фёкла Кузьминична Лобанова,Физическое лицо,B2C,Калининград,Северо-Западный
4784,Зинаида Архиповна Новикова,Физическое лицо,B2C,Екатеринбург,Уральский
4785,Полякова Жанна Эльдаровна,Физическое лицо,B2C,Нижний Новгород,Центральный
4786,Василий Геннадиевич Самойлов,Физическое лицо,B2B,Москва,Центральный
4787,Сидоров и партнеры,Юридическое лицо,B2C,Екатеринбург,Уральский
4788,Колобова Полина Никифоровна,Физическое лицо,B2B,Санкт-Петербург,Северо-Западный
4789,Петр Эдгарович Журавлев,Физическое лицо,B2C,Краснодар,Южный
4790,Панова Валентина Семеновна,Физическое лицо,B2C,Казань,Приволжский
4791,Громов и партнеры,Юридическое лицо,B2B,Нижний Новгород,Центральный
4792,Лаврентьев Рюрик Герасимович,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4793,НПК Объединенная вагонная компания,Юридическое лицо,B2C,Калининград,Северо-Западный
4794,Игнатий Иосифович Одинцов,Физическое лицо,B2B,Екатеринбург,Уральский
4795,Белов Макар Исидорович,Физическое лицо,B2B,Екатеринбург,Уральский
4796,Веселова Групп,Юридическое лицо,B2C,Калининград,Северо-Западный
4797,Казаков Давыд Евстигнеевич,Физическое лицо,B2C,Екатеринбург,Уральский
4798,Светозар Ильясович Селезнев,Физическое лицо,B2C,Екатеринбург,Уральский
4799,Алина Семеновна Кудряшова,Физическое лицо,B2B,Калининград,Северо-Западный
4800,АО «Горбачев-Наумова»,Юридическое лицо,B2C,Санкт-Петербург,Северо-Западный
4801,"ОАО «Галкина, Самойлова и Фадеева»",Юридическое лицо,B2C,Новосибирск,Сибирский
4802,Людмила Борисовна Калинина,Физическое лицо,B2C,Нижний Новгород,Центральный
4803,Симонов Зиновий Ааронович,Физическое лицо,B2B,Новосибирск,Сибирский
4804,Суворов Самуил Ерофеевич,Физическое лицо,B2B,Екатеринбург,Уральский
4805,Порфирий Геннадиевич Зайцев,Физическое лицо,B2C,Новосибирск,Сибирский
4806,Гурьева Елизавета Богдановна,Физическое лицо,B2B,Калининград,Северо-Западный
4807,Дмитриева Елена Яковлевна,Физическое лицо,B2B,Нижний Новгород,Центральный
4808,Бирюков Инк,Юридическое лицо,VIP,Краснодар,Южный
4809,ЗАО «Данилов»,Юридическое лицо,B2B,Сочи,Южный
4810,"АО «Алексеева, Жуков и Панфилова»",Юридическое лицо,B2C,Краснодар,Южный
4811,Белов Кондратий Захарьевич,Физическое лицо,B2C,Сочи,Южный
4812,Исаков Парфен Харлампьевич,Физическое лицо,B2B,Калининград,Северо-Западный
4813,Мишин Тихон Виленович,Физическое лицо,B2C,Москва,Центральный
4814,Евсеев Мирослав Филатович,Физическое лицо,B2C,Нижний Новгород,Центральный
4815,Кононов Илья Ефимьевич,Физическое лицо,B2C,Краснодар,Южный
4816,Авксентий Филимонович Горшков,Физическое лицо,B2C,Москва,Центральный
4817,Наталья Романовна Алексеева,Физическое лицо,B2B,Санкт-Петербург,Северо-Западный
4818,Иван Трофимович Ильин,Физическое лицо,B2C,Краснодар,Южный
4819,Александр Владиславович Хохлов,Физическое лицо,B2B,Москва,Центральный
4820,Кириллов Любомир Алексеевич,Физическое лицо,B2C,Екатеринбург,Уральский
4821,Зимин Амос Анатольевич,Физическое лицо,B2C,Москва,Центральный
4822,Елизавета Александровна Кононова,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4823,Гремислав Ефимович Брагин,Физическое лицо,B2C,Казань,Приволжский
4824,Юлий Тарасович Некрасов,Физическое лицо,B2C,Калининград,Северо-Западный
4825,Варвара Викторовна Смирнова,Физическое лицо,B2C,Сочи,Южный
4826,Ян Давыдович Васильев,Физическое лицо,B2C,Екатеринбург,Уральский
4827,Филипп Валерьянович Тимофеев,Физическое лицо,B2B,Санкт-Петербург,Северо-Западный
4828,Милица Ниловна Миронова,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4829,Еремей Егорович Казаков,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4830,Каллистрат Андреевич Суханов,Физическое лицо,B2C,Сочи,Южный
4831,Вячеслав Гертрудович Морозов,Физическое лицо,VIP,Казань,Приволжский
4832,Наум Ярославович Зуев,Физическое лицо,B2B,Москва,Центральный
4833,Кузнецова Лидия Филипповна,Физическое лицо,B2C,Москва,Центральный
4834,Боброва Валерия Руслановна,Физическое лицо,B2C,Краснодар,Южный
4835,Гуляева Дарья Петровна,Физическое лицо,B2C,Владивосток,Дальневосточный
4836,"НПО «Воронцова, Артемьева и Антонов»",Юридическое лицо,B2C,Нижний Новгород,Центральный
4837,Герасим Феодосьевич Белозеров,Физическое лицо,B2C,Краснодар,Южный
4838,Иван Димитриевич Красильников,Физическое лицо,B2C,Казань,Приволжский
4839,Воронова Алевтина Григорьевна,Физическое лицо,B2C,Нижний Новгород,Центральный
4840,Антонов Никифор Адамович,Физическое лицо,B2B,Калининград,Северо-Западный
4841,Парфен Всеволодович Захаров,Физическое лицо,B2C,Сочи,Южный
4842,Платон Теймуразович Фокин,Физическое лицо,B2C,Владивосток,Дальневосточный
4843,Евфросиния Валериевна Нестерова,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4844,Феоктист Ефремович Афанасьев,Физическое лицо,B2B,Калининград,Северо-Западный
4845,Селезнев Харитон Артёмович,Физическое лицо,B2B,Казань,Приволжский
4846,Тарасов Мечислав Елисеевич,Физическое лицо,B2C,Новосибирск,Сибирский
4847,Козлов Автоном Артёмович,Физическое лицо,B2C,Москва,Центральный
4848,Крылова София Евгеньевна,Физическое лицо,B2C,Екатеринбург,Уральский
4849,Октябрина Робертовна Мельникова,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4850,Трофимов Савелий Гаврилович,Физическое лицо,B2C,Нижний Новгород,Центральный
4851,Алла Павловна Цветкова,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4852,Мишин Всемил Фролович,Физическое лицо,B2C,Калининград,Северо-Западный
4853,Никитина Зоя Никифоровна,Физическое лицо,VIP,Казань,Приволжский
4854,Кондратий Устинович Ильин,Физическое лицо,B2C,Сочи,Южный
4855,Кузьмин Ярослав Ермилович,Физическое лицо,B2C,Москва,Центральный
4856,Попов Кондрат Изотович,Физическое лицо,B2C,Владивосток,Дальневосточный
4857,Варвара Даниловна Королева,Физическое лицо,B2C,Новосибирск,Сибирский
4858,Вадим Демидович Герасимов,Физическое лицо,B2C,Владивосток,Дальневосточный
4859,Гришин Капитон Витальевич,Физическое лицо,B2B,Москва,Центральный
4860,Епифан Гавриилович Гаврилов,Физическое лицо,B2B,Нижний Новгород,Центральный
4861,Фрол Антипович Федосеев,Физическое лицо,B2C,Калининград,Северо-Западный
4862,Горбунов Лтд,Юридическое лицо,VIP,Новосибирск,Сибирский
4863,Гордей Ермилович Воронов,Физическое лицо,B2C,Нижний Новгород,Центральный
4864,ЗАО «Трофимов Ильина»,Юридическое лицо,B2B,Калининград,Северо-Западный
4865,Вишнякова Пелагея Ефимовна,Физическое лицо,B2C,Сочи,Южный
4866,Комиссарова Ксения Егоровна,Физическое лицо,B2C,Екатеринбург,Уральский
4867,Блинова Эмилия Петровна,Физическое лицо,B2C,Екатеринбург,Уральский
4868,Платон Гаврилович Петухов,Физическое лицо,B2C,Калининград,Северо-Западный
4869,Беспалова Маргарита Ефимовна,Физическое лицо,B2C,Сочи,Южный
4870,Зыкова Анна Вячеславовна,Физическое лицо,B2C,Калининград,Северо-Западный
4871,Белякова Нонна Макаровна,Физическое лицо,B2C,Калининград,Северо-Западный
4872,Наумов Исай Гурьевич,Физическое лицо,B2C,Екатеринбург,Уральский
4873,АО «Киселева»,Юридическое лицо,B2B,Сочи,Южный
4874,Евграф Гордеевич Веселов,Физическое лицо,B2B,Нижний Новгород,Центральный
4875,Севастьян Арсеньевич Кузьмин,Физическое лицо,B2C,Калининград,Северо-Западный
4876,Мясникова Варвара Рудольфовна,Физическое лицо,B2B,Новосибирск,Сибирский
4877,Доронина Агата Ждановна,Физическое лицо,VIP,Новосибирск,Сибирский
4878,Макаров Станислав Вилорович,Физическое лицо,VIP,Казань,Приволжский
4879,Фортунат Изотович Алексеев,Физическое лицо,B2B,Москва,Центральный
4880,Ипполит Димитриевич Сысоев,Физическое лицо,B2B,Казань,Приволжский
4881,Савина Елизавета Матвеевна,Физическое лицо,B2C,Калининград,Северо-Западный
4882,Голубева Зоя Павловна,Физическое лицо,B2B,Москва,Центральный
4883,Владлен Венедиктович Наумов,Физическое лицо,B2C,Калининград,Северо-Западный
4884,Егоров Потап Геннадиевич,Физическое лицо,B2C,Калининград,Северо-Западный
4885,Олег Демидович Котов,Физическое лицо,VIP,Нижний Новгород,Центральный
4886,Селезнев Фрол Гаврилович,Физическое лицо,VIP,Екатеринбург,Уральский
4887,Виктория Юрьевна Филатова,Физическое лицо,B2C,Нижний Новгород,Центральный
4888,Кира Леонидовна Моисеева,Физическое лицо,B2C,Калининград,Северо-Западный
4889,Любовь Вадимовна Уварова,Физическое лицо,VIP,Владивосток,Дальневосточный
4890,Капустина Анжелика Афанасьевна,Физическое лицо,B2C,Казань,Приволжский
4891,Александров Януарий Давидович,Физическое лицо,B2C,Москва,Центральный
4892,ЗАО «Беспалов»,Юридическое лицо,B2C,Екатеринбург,Уральский
4893,РАО «Федорова Родионов»,Юридическое лицо,B2C,Казань,Приволжский
4894,Сазонова Антонина Богдановна,Физическое лицо,B2C,Краснодар,Южный
4895,Клавдий Захарьевич Самсонов,Физическое лицо,B2B,Новосибирск,Сибирский
4896,Комиссаров Август Фомич,Физическое лицо,B2B,Санкт-Петербург,Северо-Западный
4897,Шашкова Наина Игоревна,Физическое лицо,B2B,Владивосток,Дальневосточный
4898,Носкова Наталья Кирилловна,Физическое лицо,B2B,Санкт-Петербург,Северо-Западный
4899,Валерьян Харитонович Юдин,Физическое лицо,B2C,Екатеринбург,Уральский
4900,Олимпиада Даниловна Кудряшова,Физическое лицо,B2C,Екатеринбург,Уральский
4901,Вениамин Вячеславович Горбунов,Физическое лицо,B2C,Казань,Приволжский
4902,ЗАО «Григорьев-Родионова»,Юридическое лицо,B2C,Новосибирск,Сибирский
4903,"ИП «Сидорова, Григорьев и Гордеева»",Юридическое лицо,B2B,Санкт-Петербург,Северо-Западный
4904,ИП «Зимина-Шестаков»,Юридическое лицо,B2C,Нижний Новгород,Центральный
4905,Алина Валериевна Бурова,Физическое лицо,VIP,Новосибирск,Сибирский
4906,Игнатьева Ангелина Викторовна,Физическое лицо,VIP,Новосибирск,Сибирский
4907,Самойлов Потап Давидович,Физическое лицо,B2B,Нижний Новгород,Центральный
4908,АО «Пономарев»,Юридическое лицо,B2C,Сочи,Южный
4909,Нина Леонидовна Мясникова,Физическое лицо,B2C,Москва,Центральный
4910,Вацлав Евстигнеевич Игнатов,Физическое лицо,B2C,Новосибирск,Сибирский
4911,Козлов Адам Фролович,Физическое лицо,B2C,Краснодар,Южный
4912,Шестакова Иванна Филипповна,Физическое лицо,B2C,Новосибирск,Сибирский
4913,Самсонов Прокофий Евсеевич,Физическое лицо,B2C,Владивосток,Дальневосточный
4914,Гурьева Василиса Дмитриевна,Физическое лицо,B2C,Краснодар,Южный
4915,Наина Альбертовна Одинцова,Физическое лицо,B2B,Новосибирск,Сибирский
4916,Inventive Retail Group,Юридическое лицо,B2B,Екатеринбург,Уральский
4917,Силин Платон Матвеевич,Физическое лицо,B2C,Казань,Приволжский
4918,Виктория Владиславовна Алексеева,Физическое лицо,B2C,Калининград,Северо-Западный
4919,Назарова Антонина Викторовна,Физическое лицо,B2B,Нижний Новгород,Центральный
4920,Хохлова Анастасия Кузьминична,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4921,Ильин Харитон Бориславович,Физическое лицо,B2C,Новосибирск,Сибирский
4922,Синклитикия Оскаровна Шарапова,Физическое лицо,B2C,Москва,Центральный
4923,Кулагина Евдокия Аркадьевна,Физическое лицо,B2B,Новосибирск,Сибирский
4924,Герасимова Евгения Ефимовна,Физическое лицо,B2B,Сочи,Южный
4925,Степанов Лимитед,Юридическое лицо,B2C,Нижний Новгород,Центральный
4926,Аркадий Ефимьевич Лукин,Физическое лицо,B2C,Калининград,Северо-Западный
4927,Евдокия Даниловна Маслова,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4928,Тетерин Поликарп Феоктистович,Физическое лицо,B2C,Калининград,Северо-Западный
4929,Ростислав Власович Прохоров,Физическое лицо,B2C,Москва,Центральный
4930,Карпова Групп,Юридическое лицо,B2C,Казань,Приволжский
4931,Тетерина Ангелина Романовна,Физическое лицо,VIP,Новосибирск,Сибирский
4932,Феоктист Тимурович Ершов,Физическое лицо,B2B,Москва,Центральный
4933,Моисеева Майя Захаровна,Физическое лицо,B2C,Сочи,Южный
4934,Быкова Евгения Вениаминовна,Физическое лицо,B2B,Москва,Центральный
4935,"НПО «Гурьева, Полякова и Зуева»",Юридическое лицо,B2B,Москва,Центральный
4936,Марфа Леоновна Кудрявцева,Физическое лицо,B2C,Новосибирск,Сибирский
4937,Феврония Геннадьевна Меркушева,Физическое лицо,B2C,Москва,Центральный
4938,Кулаков Ермил Измаилович,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4939,Рюрик Феликсович Агафонов,Физическое лицо,B2B,Санкт-Петербург,Северо-Западный
4940,ОАО «Тетерин Павлова»,Юридическое лицо,B2B,Калининград,Северо-Западный
4941,РАО «Пестова Киселева»,Юридическое лицо,B2C,Новосибирск,Сибирский
4942,Фролова Лора Эльдаровна,Физическое лицо,B2C,Краснодар,Южный
4943,Антонин Евсеевич Харитонов,Физическое лицо,B2C,Владивосток,Дальневосточный
4944,Наталья Ефимовна Моисеева,Физическое лицо,B2C,Сочи,Южный
4945,Юлия Аркадьевна Федотова,Физическое лицо,VIP,Калининград,Северо-Западный
4946,Ильин Христофор Еремеевич,Физическое лицо,VIP,Санкт-Петербург,Северо-Западный
4947,тов. Орлов Валерьян Владиленович,Физическое лицо,B2B,Москва,Центральный
4948,Мирослав Якубович Александров,Физическое лицо,VIP,Екатеринбург,Уральский
4949,Маслова Лариса Яковлевна,Физическое лицо,B2C,Нижний Новгород,Центральный
4950,Потап Чеславович Колобов,Физическое лицо,B2C,Новосибирск,Сибирский
4951,Константинова Прасковья Геннадиевна,Физическое лицо,B2C,Казань,Приволжский
4952,Прохоров Лучезар Марсович,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4953,Григорьева Алла Львовна,Физическое лицо,B2C,Москва,Центральный
4954,Иванна Федоровна Моисеева,Физическое лицо,B2C,Казань,Приволжский
4955,АО «Анисимова-Суханова»,Юридическое лицо,B2C,Санкт-Петербург,Северо-Западный
4956,ЗАО «Кабанова»,Юридическое лицо,B2C,Сочи,Южный
4957,НПО «Зимин Андреева»,Юридическое лицо,B2B,Владивосток,Дальневосточный
4958,Новороссийский морской торговый порт,Юридическое лицо,B2C,Сочи,Южный
4959,Любим Ефимьевич Субботин,Физическое лицо,B2C,Краснодар,Южный
4960,Касьян Измаилович Ермаков,Физическое лицо,B2C,Краснодар,Южный
4961,Копылова Лидия Кирилловна,Физическое лицо,B2C,Калининград,Северо-Западный
4962,"НПО «Селезнева, Данилова и Романова»",Юридическое лицо,B2C,Краснодар,Южный
4963,Глафира Леоновна Родионова,Физическое лицо,B2C,Владивосток,Дальневосточный
4964,Агата Геннадиевна Новикова,Физическое лицо,B2C,Сочи,Южный
4965,Давыдов Георгий Харлампьевич,Физическое лицо,B2C,Новосибирск,Сибирский
